id,content
4173,What is the AC speed?
4174,Raise the AC speed
4175,What is the AC doing?
4176,What cycle is the AC in?
4177,Set AC to high
4178,Start the AC
4179,Set the temperature to 65 degrees
4180,What is the temperature set to?
4181,Turn on the lights
4182,Turn on the lights in the bathroom
4183,Turn on my lights
4184,Turn on the master bed room lamps
4185,Is the light on in Mary's playroom?
4186,Are the lights on in the kids bedroom?
4187,Stop the AC
4188,Did I set AC to cool?
4189,Turn on the AC
4190,Set mode on AC to cool
4191,Raise the AC speed
4192,What is the AC doing?
4193,What cycle is the AC in?
4194,Make the AC speed lower
4195,What's AC mode set to?
4196,Set AC to high
4197,Dim the lights
4198,Turn on my lights
4199,Is the light on in Mary's playroom?
4200,Are the lights on in the kitchen?
4201,Turn off the lights in the master bed room
4202,Dim the living room lamps
4203,Make the fan speed higher
4204,What is the fan speed?
4205,Make the fan speed lower
4206,Turn on the fan
4207,Set fan to 5
4208,Turn off the fan
4209,Raise the fan speed
4210,Lower the fan speed
4211,Turn off TV
4212,Turn on TV
4213,Mute the TV
4214,Pause the TV
4215,Volume up on TV
4216,Turn on the TV
4217,Resume the TV
4218,Skip ahead on TV
4219,Make it louder on the TV
4220,Stop the TV
4221,Activate Good Morning
4222,Turn on Movie Mode
4223,Arm security
4224,Set security to arm
4225,Turn on the air purifier
4226,Is the air purifier on?
4227,Stop the air purifier
4228,Close blinds down to 20%
4229,Open blinds up to 50%
4230,Close blinds down
4231,Open the blinds halfway
4232,Are blinds open?
4233,Rotate blinds to 20%
4234,Close blinds 10%
4235,Open blinds
4236,Close blinds
4237,Open blinds to 20%
4238,Turn on TV
4239,Turn off speakers
4240,Turn on lights
4241,Deactivate auto for the humidifier
4242,Set the humidifier to 35% humidity
4243,Set the humidifier to 4
4244,Turn on the humidifier
4245,Set the humidifier to continuous
4246,Start the humidifier
4247,Change the airflow to rear on the humidifier
4248,Mute the speaker
4249,Pause the speaker
4250,Volume down on speaker
4251,Stop the speaker
4252,Skip ahead on TV
4253,Resume the speaker
4254,Make it louder on the speaker
4255,Turn off the fan
4256,Set fan to 5
4257,Lower the fan speed
4258,What is the fan speed?
4259,Turn on the fan
4260,Make the fan speed higher
4261,Make the fan speed lower
4262,Raise the fan speed
4263,Turn On Hallway Camera
4264,Turn off the camera
4265,What's on Baby camera?
4266,Turn on the camera
4267,Is the Babycam On?
4268,Show the Front Door Camera on Living Room TV
4269,Show garage camera
4270,Skip ahead on speaker
4271,Pause the TV
4272,Stop the TV
4273,Resume the TV
4274,Volume up on TV
4275,Make it louder on the TV
4276,Mute the TV
4277,Turn on the TV
4278,Are the lights on in the master bed room?
4279,Turn on the lights
4280,Dim the lights in the kids bedroom
4281,Dim the kids bedroom lamps
4282,Turn on my lights
4283,Is the light on in Adam's bathroom?
4284,Switch off the lights
4285,Turn up the temperature on water heater
4286,Is my water heater on?
4287,Turn off the water heater
4288,What cycle is the AC in?
4289,Lower the AC speed
4290,Did I set AC to cool?
4291,Set AC to high
4292,Make the AC speed lower
4293,Turn on the AC
4294,Set mode on AC to cool
4295,Turn off the AC
4296,Start the AC
4297,Raise the AC speed
4298,Close the curtains half way
4299,Open the bedroom curtains
4300,Charge the vacuum
4301,Send the vacuum home
4302,Stop the vacuum
4303,Is the vacuum running?
4304,Start vacuuming
4305,Stop vacuuming
4306,Pause the vacuum
4307,Start the vacuum
4308,Is the vacuum charging?
4309,Dock the vacuum
4310,Switch off the lights
4311,Turn off the AC
4312,Raise the AC speed
4313,What is the AC speed?
4314,What cycle is the AC in?
4315,Did I set AC to cool?
4316,Turn on the AC
4317,What is the AC doing?
4318,Set AC to high
4319,What is AC mode set to?
4320,Set mode on AC to cool
4321,Water the lawn in front yard
4322,Start watering in front yard
4323,Is sprinkler running?
4324,Water the lawn
4325,Start watering
4326,Turn on lights
4327,Turn off lights
4328,Start the dehumidifier
4329,Set mode on dehumidifier to auto dry
4330,Turn on the dehumidifier
4331,Set fanspeed to high on dehumidifier
4332,Open the bedroom curtains
4333,Close the curtains half way
4334,Set the temperature to 70 degrees
4335,Is the kettle on?
4336,What is the temperature inside?
4337,Set the temperature to 65 degrees
4338,Turn down the thermostat
4339,Turn up the thermostat
4340,Set the thermostat to 68 degrees
4341,Show garage camera
4342,Turn On Hallway Camera
4343,Show the Front Door Camera on Living Room TV
4344,Turn on the camera
4345,What's on Baby camera?
4346,Turn off the camera
4347,Is the Babycam On?
4348,Open the side door
4349,Is the front door closed?
4350,Turn on the air purifier
4351,Start the air purifier
4352,Is the air purifier on?
4353,Set the temperature to 75 degrees
4354,What is the temperature set to?
4355,Activate Good Morning
4356,Turn on Movie Mode
4357,Close blinds 10%
4358,Close blinds down to 20%
4359,Open blinds 50%
4360,Close blinds to 50%
4361,Close blinds
4362,Open the blinds 20%
4363,Open blinds to 20%
4364,Open blinds
4365,Open the blinds halfway
4366,Open blinds up to 50%
4367,Turn on the TV
4368,Skip ahead on TV
4369,Pause the TV
4370,Stop the TV
4371,Volume down on TV
4372,Mute the TV
4373,Make it louder on the TV
4374,Resume the TV
4375,Make the fan speed higher
4376,Lower the fan speed
4377,Make the fan speed lower
4378,Turn off the fan
4379,What is the fan speed?
4380,Raise the fan speed
4381,Set fan to 5
4382,Turn on the fan
4383,Start the humidifier
4384,Change the airflow to rear on the humidifier
4385,Turn on the humidifier
4386,Set the humidifier to 8
4387,Set the humidifier to continuous
4388,Set the humidifier to 35% humidity
4389,Activate osciliation for the humidifier
4390,Turn off the lights
4391,Is the light on in Tyler's room?
4392,Turn on the lights in the master bed room
4393,Turn on my lights
4394,Are the lights on in the dining room?
4395,Dim the kids bedroom lamps
4396,Close blinds down to 20%
4397,Are blinds open?
4398,Open blinds to 20%
4399,Close blinds
4400,Close blinds down
4401,Open blinds
4402,Close blinds to 50%
4403,Close blinds 10%
4404,Rotate blinds to 20%
4405,Open the blinds halfway
4406,Set security to arm
4407,Arm security
4408,Turn on lights
4409,Turn off speakers
4410,Show garage camera
4411,What's on Baby camera?
4412,Is the Babycam On?
4413,Turn on the camera
4414,Turn On Hallway Camera
4415,Turn off the camera
4416,Show the Front Door Camera on Living Room TV
4417,Is the front door closed?
4418,Open the side door
4419,Resume the TV
4420,Pause the TV
4421,Mute the TV
4422,Volume up on TV
4423,Make it louder on the TV
4424,Stop the TV
4425,Skip ahead on TV
4426,Turn on the TV
4427,Switch off the lights
4428,Set the temperature to 65 degrees
4429,Turn up the thermostat
4430,What's the temperature inside?
4431,Turn down the thermostat
4432,Set the thermostat to 68 degrees
4433,Send the vacuum home
4434,Is the vacuum running?
4435,Stop the vacuum
4436,Start vacuuming
4437,Dock the vacuum
4438,Charge the vacuum
4439,Pause the vacuum
4440,Is the vacuum charging?
4441,Start the vacuum
4442,Stop vacuuming
4443,Activate Good Morning
4444,Turn on Movie Mode
4445,Turn on the fan
4446,Make the fan speed lower
4447,Raise the fan speed
4448,Turn off the fan
4449,Set fan to 5
4450,What is the fan speed?
4451,Make the fan speed higher
4452,Lower the fan speed
4453,Turn on the lights
4454,Turn off the lights in the dining room
4455,Turn on my lights
4456,Is the light on in Tyler's room?
4457,Turn off the bathroom lamps
4458,Are the lights on in the living room?
4459,Is the light on in John's office?
4460,Turn on the lights in the dining room
4461,Dim the lights
4462,Turn on my lights
4463,Turn off the kitchen lamps
4464,Are the lights on in the kids bedroom?
4465,Switch off the lights
4466,Turn on Movie Mode
4467,Activate Good Morning
4468,Lower the fan speed
4469,Raise the fan speed
4470,Set fan to 5
4471,Turn on the fan
4472,What is the fan speed?
4473,Turn off the fan
4474,Make the fan speed higher
4475,Make the fan speed lower
4476,Is the light on in Tyler's room?
4477,Turn on my lights
4478,Turn on the living room lamps
4479,Turn off the lights
4480,Are the lights on in the living room?
4481,Turn off the lights in the bathroom
4482,Turn off lights
4483,Turn on speakers
4484,Switch off the lights
4485,Start the AC
4486,Stop the AC
4487,Did I set AC to cool?
4488,Turn off the AC
4489,What's AC mode set to?
4490,What is the AC speed?
4491,Raise the AC speed
4492,What is the AC doing?
4493,Turn on the AC
4494,What cycle is the AC in?
4495,Turn on speakers
4496,Turn off TV
4497,Set fan to 5
4498,Turn off the fan
4499,Turn on the fan
4500,Raise the fan speed
4501,What is the fan speed?
4502,Make the fan speed higher
4503,Make the fan speed lower
4504,Lower the fan speed
4505,Switch off the lights
4506,Is the light on in Tyler's room?
4507,Dim the kids bedroom lamps
4508,Turn off the lights in the bathroom
4509,Turn on my lights
4510,Turn on the lights
4511,Are the lights on in the dining room?
4512,Turn on the lights in the master bed room
4513,Turn on my lights
4514,Is the light on in Alice's bedroom?
4515,Turn on the lights
4516,Are the lights on in the kitchen?
4517,Turn off the dining room lamps
4518,Show garage camera
4519,Show the Front Door Camera on Living Room TV
4520,What's on Baby camera?
4521,Is the Babycam On?
4522,Turn on the camera
4523,Turn On Hallway Camera
4524,Turn off the camera
4525,Turn on lights
4526,Turn off lights
4527,Turn on the living room lamps
4528,Are the lights on in the dining room?
4529,Turn on my lights
4530,Is the light on in Mary's playroom?
4531,Turn on the lights in the bathroom
4532,Turn on the lights
4533,Turn off TV
4534,Turn on speakers
4535,Turn on Movie Mode
4536,Activate Good Morning
4537,Switch off the lights
4538,Turn up the thermostat
4539,Set the thermostat to 70 degrees
4540,Set the temperature to 65 degrees
4541,What's the temperature inside?
4542,Turn down the thermostat
4543,Make the AC speed lower
4544,Lower the AC speed
4545,Raise the AC speed
4546,Stop the AC
4547,What's AC mode set to?
4548,Did I set AC to cool?
4549,Start the AC
4550,What is the AC speed?
4551,Set mode on AC to cool
4552,Turn on the AC
4553,Is the light on in Tyler's room?
4554,Turn on my lights
4555,Are the lights on in the living room?
4556,Turn on the dining room lamps
4557,Dim the lights in the master bed room
4558,Turn off the lights
4559,Are the lights on in the master bed room?
4560,Dim the kids bedroom lamps
4561,Turn on my lights
4562,Turn off the lights in the master bed room
4563,Turn off the lights
4564,Is the light on in John's office?
4565,Turn on Movie Mode
4566,Activate Good Morning
4567,Turn on lights
4568,Turn off TV
4569,Activate Good Morning
4570,Turn on Movie Mode
4571,Turn on the kids bedroom lamps
4572,Turn on my lights
4573,Is the light on in Alice's bedroom?
4574,Turn off the lights in the master bed room
4575,Turn off the lights
4576,Are the lights on in the kids bedroom?
4577,Turn on my lights
4578,Dim the lights in the kids bedroom
4579,Dim the lights
4580,Is the light on in Mary's playroom?
4581,Are the lights on in the kids bedroom?
4582,Turn on the kids bedroom lamps
4583,Switch off the lights
4584,Start the AC
4585,What's AC mode set to?
4586,Stop the AC
4587,Raise the AC speed
4588,Turn on the AC
4589,Set mode on AC to cool
4590,Lower the AC speed
4591,Make the AC speed lower
4592,Set AC to high
4593,What is the AC speed?
4594,Turn on speakers
4595,Turn off TV
4596,Are the lights on in the living room?
4597,Turn on my lights
4598,Turn on the master bed room lamps
4599,Dim the lights
4600,Is the light on in Adam's bathroom?
4601,Turn on the lights in the master bed room
4602,Switch off the lights
4603,Turn on the lights
4604,Is the light on in Adam's bathroom?
4605,Dim the kitchen lamps
4606,Turn on my lights
4607,Are the lights on in the dining room?
4608,Turn off the lights in the kids bedroom
4609,Make the refridgerator cooler
4610,Did I set the refrigerator to super cool?
4611,Turn on super cool
4612,Turn on speakers
4613,Turn off TV
4614,Make it louder on the TV
4615,Turn on the TV
4616,Mute the TV
4617,Volume down on TV
4618,Resume the TV
4619,Pause the TV
4620,Skip ahead on TV
4621,Stop the TV
4622,What is the washing machine doing?
4623,What's washing machine temperature set to?
4624,What cycle is the washing machine in?
4625,Set Temperature on washing machine to hot
4626,Is washing machine extra rinse turned on?
4627,Turn off extra rinse on the wachine machine
4628,How much time is left on the washing machine?
4629,Turn on extra rinse on the washing machine
4630,How much time is left on the washing machine cycle?
4631,Pause the washing machine
4632,Turn off the fan
4633,Set fan to 5
4634,Make the fan speed lower
4635,Lower the fan speed
4636,Turn on the fan
4637,Raise the fan speed
4638,Make the fan speed higher
4639,What is the fan speed?
4640,Is the light on in Alice's bedroom?
4641,Turn on the dining room lamps
4642,Are the lights on in the bathroom?
4643,Turn on my lights
4644,Dim the lights in the dining room
4645,Turn on the lights
4646,Lower the AC speed
4647,Set AC to high
4648,What cycle is the AC in?
4649,What is the AC speed?
4650,What is the AC doing?
4651,Did I set AC to cool?
4652,Make the AC speed lower
4653,Stop the AC
4654,Turn on the AC
4655,Raise the AC speed
4656,What is the AC speed?
4657,Turn off the AC
4658,Did I set AC to cool?
4659,Set AC to high
4660,Set mode on AC to cool
4661,What's AC mode set to?
4662,Lower the AC speed
4663,What cycle is the AC in?
4664,Turn on the AC
4665,Raise the AC speed
4666,Close the curtains half way
4667,Open the bedroom curtains
4668,Turn off speakers
4669,Turn on TV
4670,Turn on the camera
4671,Is the Babycam On?
4672,Show the Front Door Camera on Living Room TV
4673,Show garage camera
4674,Turn off the camera
4675,Turn On Hallway Camera
4676,What's on Baby camera?
4677,Turn on Movie Mode
4678,Activate Good Morning
4679,Open blinds 50%
4680,Close blinds to 50%
4681,Rotate blinds to 20%
4682,Open blinds up to 50%
4683,Close blinds
4684,Open the blinds 80%
4685,Close blinds down
4686,Close blinds 10%
4687,Open blinds to 20%
4688,Close blinds down to 20%
4689,Turn on the air purifier
4690,Stop the air purifier
4691,Is the air purifier on?
4692,Is the light on in Mary's playroom?
4693,Turn on the lights
4694,Turn on my lights
4695,Dim the lights in the bathroom
4696,Turn off the dining room lamps
4697,Are the lights on in the kids bedroom?
4698,Switch off the lights
4699,Talk to Vistapool europe
4700,Talk to OVAL Smart Home
4701,Talk to NexAutomates Services
4702,Talk to Color Blast Tree
4703,Talk to DARWIN Wellness
4704,Talk to Vesta Security
4705,Talk to ZIN TU
4706,Talk to sense fox
4707,Talk to butler hub
4708,Ask butler hub to turn on kitchen
4709,Ask butler hub to turn off kitchen
4710,Talk to Vestahome
4711,Talk to Smart Relay
4712,Ask Smart Relay to turn my outside lights on
4713,Ask Smart Relay to turn off my sprinklers
4714,Ask Smart Relay to turn my front light on
4715,Talk to Smart Elfin
4716,Talk to climaxhome
4717,Talk to Control Free
4718,Talk to Sumit's Smart Home App
4719,Talk to Control My Spa
4720,Ask Control My Spa to turn on light
4721,Ask Control My Spa to turn off light
4722,Ask Control My Spa to what is the light status
4723,Ask Control My Spa to set temperature to 25 degree celsius
4724,Talk to xenon voice command
4725,Talk to Convergint tech
4726,Talk to Locus-Home
4727,Let me speak to Locus-Home
4728,Ask Locus-Home
4729,Speak to Locus-Home
4730,Can I talk to Locus-Home
4731,Talk to clever bonny for turn on the lamp
4732,Talk to clever bonny for turn on the bedroom
4733,Talk to clever bonny for change the lamp to sleep
4734,Talk to Foobot Device
4735,Ask Firefly Home to turn off kitchen lights
4736,Ask Firefly Home to turn on lights in the bedroom
4737,Talk to Home Butler
4738,Ask Home Butler what is on in the living room
4739,Ask Home Butler to turn on apple tv in the bedroom
4740,Ask Home Butler for House Report
4741,Speak to Home Butler to say Goodbye
4742,Talk to Ergomotion Bed
4743,Talk to Ergomotion Bed about raise head
4744,Talk to Ergomotion Bed about start massaging
4745,Talk to Smart Tub
4746,Talk to Smart Cat
4747,Talk to Smart Cat to turn on lamp
4748,Talk to Smart Cat to check heater voltage
4749,Talk to Smart Cat to check heater current
4750,Talk to Smart Cat to set brightness 5
4751,Talk to carbonTRACK
4752,Ask to carbonTRACK to check my energy
4753,Ask carbonTRACK to check the battery
4754,Talk to S board
4755,Ask S board
4756,Tell S board
4757,Talk to Cute Droid what the temperature is now?
4758,Talk to Cute Droid what the humidity is now?
4759,Talk to Cute Droid how bright it is now?
4760,Talk to Cute Droid what the air pressure is now?
4761,Talk to Cute Droid what is the status of my security system
4762,Talk to SEQUEmatic
4763,Ask SEQUEmatic to run my garden lights sequence
4764,Talk to Top Link
4765,Talk to imonitor smarthome
4766,Ask Lexi Life to turn on all lights
4767,Ask Lexi Life to turn off all lights
4768,Ask Lexi Life to turn all lights blue
4769,Ask Lexi Life to turn bedroom lights red
4770,Ask Lexi Life to set all lights to 50% brightness
4771,Talk to Xoro receiver
4772,Talk to major domo
4773,Ask major domo to turn off the lights
4774,Talk to gokit
4775,Talk to Fairy Light
4776,Ask Fairy Light to run the rainbow effect
4777,Ask Fairy Light to run the fire effect
4778,Ask Fairy Light to speed up/down
4779,Ask Fairy Light to run faster/slower
4780,Talk to Secure Connect
4781,Talk to Secure Connect to set full set
4782,Talk to Secure Connect to get panel status
4783,Ask Eldroid to show me light status
4784,Ask Eldroid to Turn On Light
4785,Ask Eldroid to Turn Off Light
4786,Talk to Eldroid
4787,Ask Eldroid to contact info
4788,Ask Oblo Living to turn on Light in Living Room.
4789,Ask Oblo Living to run Morning scene.
4790,Ask Oblo Living to set the Kitchen light to 25 percent.
4791,Ask Oblo Living to check the temperature in the living room
4792,Talk to Smart Holiday Lights
4793,Talk to Jeedom
4794,Talk to My Spa Control to turn on the lights
4795,Talk to My Spa Control to start my spa
4796,Ask My Spa Control what is the water temperature
4797,Talk to Smart Tree
4798,Talk to Ubiant
4799,Ask alarm.com to arm stay
4800,Talk to alarm.com
4801,Tell alarm.com to flip on the living room light
4802,Ask alarm.com the upstairs temperature
4803,Tell alarm.com to set the thermostat to 76 degrees
4804,Tell alarm.com to lock the front door
4805,Tell alarm.com arm system stay
4806,Talk to Night Light
4807,Is the light on in Tyler's room?
4808,Dim the kids bedroom lamps
4809,Dim the lights
4810,Turn on my lights
4811,Turn on the lights in the dining room
